RecordID	Date	Site	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry							
2157	6/4/2012	6391006	2D	H	ACRU	75320	15061	photo	rect	19.35	1		EJS							
2158	6/4/2012	6391006	2D	L	RHCA	32979	23608	photo	rect	19.35	1		EJS							
2159	6/4/2012	6391006	2D	V	QUMO	51426	18606	photo	rect	19.35	1		EJS							
2160	6/4/2012	6391006	2E	V	ACRU	44042	23201	photo	rect	19.35	1		EJS							
2161	6/4/2012	6391006	3A	V	ACRU	90989	18094	photo	rect	19.35	1		EJS							
2162	6/4/2012	6391006	3B	V	KALA	33070	32418	photo	rect	19.35	1		EJS							
2163	6/4/2012	6391006	3C	H	NYSY	58436	21127	photo	rect	19.35	1		EJS							
2164	6/4/2012	6391006	3C	L	LITU	64347	13371	photo	rect	19.35	1		EJS							
2165	6/4/2012	6391006	3C	V	ACRU	82185	23327	photo	rect	19.35	1		EJS							
2166	6/4/2012	6391006	3D	V	KALA	25128	34135	photo	rect	19.35	1		EJS							
2167	6/4/2012	6391006	3E	V	RHMA	57802	18110	photo	rect	19.35	999	"duplicate, pic 10"	EJS							
2168	6/4/2012	6391006	3F	H	MAFR	103948	10346	photo	rect	19.35	1		EJS							
2169	6/4/2012	6391006	3F	L	RHMA	38767	11843	photo	rect	19.35	1		EJS							
2170	6/4/2012	6391006	3F	V	RHMA	58179	14310	photo	rect	19.35	1		EJS							
2171	6/4/2012	6391006	4A	V	KALA	25242	26704	photo	rect	19.35	1		EJS							
2172	6/4/2012	6391006	4B	V	RHMA	56120	11989	photo	rect	19.35	1		EJS							
2173	6/4/2012	6391006	4B	H	RHMA	34315	11638	photo	rect	19.35	1		EJS							
2174	6/4/2012	6391006	4B	L	RHMA	44270	12887	photo	rect	19.35	1		EJS							
2175	6/4/2012	6391006	4C	V	ACRU	67945	22874	photo	rect	19.35	1		EJS							
2176	6/4/2012	6391006	4D	H	QUMO	74957	10946	photo	rect	19.35	1		EJS							
2177	6/4/2012	6391006	4D	L	KALA	31960	28770	photo	rect	19.35	1		EJS							
2178	6/4/2012	6391006	4D	V	RHMA	55778	17534	photo	rect	19.35	1		EJS							
2179	6/4/2012	6391006	4E	V	HAVI	81011	20078	photo	rect	19.35	1		EJS							
2180	6/4/2012	6391006	5A	V	OXAR	61242	31885	photo	rect	19.35	1		EJS							
2181	6/4/2012	6391006	5B	H	QUAL	68972	16873	photo	rect	19.35	1		EJS							
2182	6/4/2012	6391006	5B	L	HALA	53275	27894	photo	rect	19.35	1		EJS							
2183	6/4/2012	6391006	5B	V	BELE	43359	19498	photo	rect	19.35	1		EJS							
2184	6/4/2012	6391006	5C	V	KALA	26064	29520	photo	rect	19.35	999	"blurry label, pic 37"	EJS							
2185	6/4/2012	6391006	5D	H	NYSY	56565	24651	photo	rect	19.35	1		EJS							
2186	6/4/2012	6391006	5D	L	KALA	22358	32201	photo	rect	19.35	1		EJS							
2187	6/4/2012	6391006	5D	V	KALA	21634	26551	photo	rect	19.35	1		EJS							
2188	6/4/2012	6391006	5E	V	ACRU	69005	21988	photo	rect	19.35	999	"labeled 3E-V, pic 32"	EJS							
2189	6/4/2012	6391028	1A	V	RHMA	18372	6526	photo	rect	19.35	1		EJS							
2190	6/4/2012	6391028	1B	V	RHMA	19048	4587	photo	rect	19.35	1		EJS							
2191	6/4/2012	6391028	1B	H	RHMA	82350	31616	photo	rect	19.35	1		EJS							
2192	6/4/2012	6391028	1B	L	RHMA	39969	12672	photo	rect	19.35	1		EJS							
2193	6/4/2012	6391028	1C	V	RHMA	16654	5657	photo	rect	19.35	1		EJS							
2194	6/4/2012	6391028	1D	H	ACRU	62724	21504	photo	rect	19.35	1		EJS							
2195	6/4/2012	6391028	1D	L	HACA	85870	22663	photo	rect	19.35	1		EJS							
2196	6/4/2012	6391028	1D	V	RHMA	20233	5952	photo	rect	19.35	1		EJS							
2197	6/4/2012	6391028	1E	V	RHMA	21108	7065	photo	rect	19.35	1		EJS							
2198	6/4/2012	6391028	2A	V	CADE	25074	6156	photo	rect	19.35	1		EJS							
2199	6/4/2012	6391028	2B	H	RHMA	48784	12446	photo	rect	19.35	1		EJS							
2200	6/4/2012	6391028	2B	L	HACA	57278	33534	photo	rect	19.35	1		EJS							
2201	6/4/2012	6391028	2B	V							999	missing photo								
2202	6/4/2012	6391028	2C	V	RHMA	19540	5219	photo	rect	19.35	1		EJS							
2203	6/4/2012	6391028	2D	H	BELE	53320	30300	photo	rect	19.35	1		EJS							
2204	6/4/2012	6391028	2D	L	RHMA	73294	19844	photo	rect	19.35	1		EJS							
2205	6/4/2012	6391028	2D	V	RHMA	17468	6229	photo	rect	19.35	1		EJS							
2206	6/4/2012	6391028	2E	V	CADE	16829	5950	photo	rect	19.35	1		EJS							
2207	6/4/2012	6391028	3A	V	RHMA	28572	6887	photo	rect	19.35	1		EJS							
2208	6/4/2012	6391028	3B	V	CADR	16413	6346	photo	rect	19.35	1		EJS							
2209	6/4/2012	6391028	3C	H	MAFR	58696	4960	photo	rect	19.35	1		EJS							
2210	6/4/2012	6391028	3C	L	RHMA	42703	10856	photo	rect	19.35	1		EJS							
2211	6/4/2012	6391028	3C	V	RHMA	51780	12960	photo	rect	19.35	1		EJS							
2212	6/4/2012	6391028	3D	V	RHMA	20640	5772	photo	rect	19.35	1		EJS							
2213	6/4/2012	6391028	3E	V	RHMA	43832	10500	photo	rect	19.35	1		EJS							
2214	6/4/2012	6391028	3F	H	HACA	64073	30694	photo	rect	19.35	1		EJS							
2215	6/4/2012	6391028	3F	L	HACA	39537	15301	photo	rect	19.35	1		EJS							
2216	6/4/2012	6391028	3F	V	RHMA	25528	6440	photo	rect	19.35	1		EJS							
2217	6/4/2012	6391028	4A	V	CADE	51484	11040	photo	rect	19.35	1		EJS							
2218	6/4/2012	6391028	4B	V	ACRU	25963	11875	photo	rect	19.35	999	"duplicate, pic 34"	EJS							
2219	6/4/2012	6391028	4B	H	MAFR	109139	16464	photo	rect	19.35	1		EJS							
2220	6/4/2012	6391028	4B	L	ACRU	38654	9690	photo	rect	19.35	1		EJS							
2221	6/4/2012	6391028	4C	V	ACRU	29951	8374	photo	rect	19.35	999	"labeled 4B-V, pic 38"	EJS							
2222	6/4/2012	6391028	4D	H	HACA	80788	21209	photo	rect	19.35	1		EJS							
2223	6/4/2012	6391028	4D	L	HACA	47371	15336	photo	rect	19.35	1		EJS							
2224	6/4/2012	6391028	4D	V	ACRU	26123	11224	photo	rect	19.35	1		EJS							
2225	6/4/2012	6391028	4E	V	HACA	40099	15244	photo	rect	19.35	1		EJS							
2226	6/4/2012	6391028	5A	V	RHMA	44020	12740	photo	rect	19.35	1		EJS							
2227	6/4/2012	6391028	5B	H	HAVI	45594	12827	photo	rect	19.35	1		EJS							
2228	6/4/2012	6391028	5B	L	KALA	19004	41220	photo	rect	19.35	1		EJS							
2229	6/4/2012	6391028	5B	V	KALA	17453	21930	photo	rect	19.35	1		EJS							
2230	6/4/2012	6391028	5C	V	RHMA	49747	16428	photo	rect	19.35	1		EJS							
2231	6/4/2012	6391028	5D	H	NYSY	30702	20664	photo	rect	19.35	1		EJS							
2232	6/4/2012	6391028	5D	L	RHMA	74729	23490	photo	rect	19.35	1		EJS							
2233	6/4/2012	6391028	5D	V	RHMA	51312	14628	photo	rect	19.35	1		EJS							
2234	6/4/2012	6391028	5E	V	RHMA	36329	9605	photo	rect	19.35	1		EJS							
2235	6/5/2012	2704132	1A	V	FAGR	30460	20702	photo	rect	19.35	1		EJS							
2236	6/5/2012	2704132	1B	V	CACA	31708	19626	photo	rect	19.35	1		EJS							
2237	6/5/2012	2704132	1B	H	FAGR	21264	12284	photo	rect	19.35	1		EJS							
2238	6/5/2012	2704132	1B	L	ACPE	79640	5761	photo	rect	19.35	1		EJS							
2239	6/5/2012	2704132	1C	V	FAGR	52145	22848	photo	rect	19.35	1		EJS							
2240	6/5/2012	2704132	1D	H	FAGR	49579	18901	photo	rect	19.35	1		EJS							
2241	6/5/2012	2704132	1D	L	HAVI	72635	18514	photo	rect	19.35	1		EJS							
2242	6/5/2012	2704132	1D	V	RHMA	51526	15878	photo	rect	19.35	1		EJS							
2243	6/5/2012	2704132	1E	V	HACA	54348	17582	photo	rect	19.35	1		EJS							
2244	6/5/2012	2704132	2A	V	HACA	70401	24819	photo	rect	19.35	1		EJS							
2245	6/5/2012	2704132	2B	H	HAVI	38332	13046	photo	rect	19.35	1		EJS							
2246	6/5/2012	2704132	2B	L	RHMA	47676	15851	photo	rect	19.35	1		EJS							
2247	6/5/2012	2704132	2B	V	HACA	46157	19831	photo	rect	19.35	1		EJS							
2248	6/5/2012	2704132	2C	V	FAGR	47991	18720	photo	rect	19.35	1		EJS							
2249	6/5/2012	2704132	2D	L	HACA	57008	20796	photo	rect	19.35	1		EJS							
2250	6/5/2012	2704132	2D	V	HACA	60082	19925	photo	rect	19.35	1		EJS							
2251	6/5/2012	2704132	2D	H							999	missing photo								
2252	6/5/2012	2704132	2E	V	BELE	23812	22621	photo	rect	19.35	1		EJS							
2253	6/5/2012	2704132	3A	V	HACA	50520	18190	photo	rect	19.35	1		EJS							
2254	6/5/2012	2704132	3B	V	RHMA	36019	12046	photo	rect	19.35	1		EJS							
2255	6/5/2012	2704132	3C	H	BELE	32524	25634	photo	rect	19.35	999	"duplicate, pic 10"	EJS							
2256	6/5/2012	2704132	3C	L	FAGR	39690	19279	photo	rect	19.35	999	"labeled 3C-H, pic 24"	EJS							
2257	6/5/2012	2704132	3C	V	HACA	55468	18752	photo	rect	19.35	1		EJS							
2258	6/5/2012	2704132	3D	V	RHMA	54844	12668	photo	rect	19.35	1		EJS							
2259	6/5/2012	2704132	3E	V	HAVI	56027	14681	photo	rect	19.35	1		EJS							
2260	6/5/2012	2704132	3F	H	FAGR	45922	21716	photo	rect	19.35	1		EJS							
2261	6/5/2012	2704132	3F	L	ACRU	56236	21966	photo	rect	19.35	1		EJS							
2262	6/5/2012	2704132	3F	V	ACRU	32064	16186	photo	rect	19.35	1		EJS							
2263	6/5/2012	2704132	4A	V	OXAR	36072	17174	photo	rect	19.35	1		EJS							
2264	6/5/2012	2704132	4B	V	ACRU	61152	18752	photo	rect	19.35	999	"labeled 4E-V, pic 31"	EJS							
2265	6/5/2012	2704132	4B	H	ACRU	62266	17740	photo	rect	19.35	1		EJS							
2266	6/5/2012	2704132	4B	L	ACRU	65083	20626	photo	rect	19.35	1		EJS							
2267	6/5/2012	2704132	4C	V	ACRU	65644	14453	photo	rect	19.35	1		EJS							
2268	6/5/2012	2704132	4D	H	ACRU	73698	17507	photo	rect	19.35	1		EJS							
2269	6/5/2012	2704132	4D	L	TIAM	105319	15293	photo	rect	19.35	1		EJS							
2270	6/5/2012	2704132	4D	V	BEAL	71980	30403	photo	rect	19.35	1		EJS							
2271	6/5/2012	2704132	4E	V	ACRU	58083	15888	photo	rect	19.35	999	"duplicate, pic 8"	EJS							
2272	6/5/2012	2704132	5A	V	ACPE	68273	17028	photo	rect	19.35	1		EJS							
2273	6/5/2012	2704132	5B	H	ASTR	78447	8262	photo	rect	19.35	1		EJS							
2274	6/5/2012	2704132	5B	L	ACRU	56463	19679	photo	rect	19.35	1		EJS							
2275	6/5/2012	2704132	5B	V	LITU	89930	20693	photo	rect	19.35	1		EJS							
2276	6/5/2012	2704132	5C	V	FAGR	42868	24649	photo	rect	19.35	1		EJS							
2277	6/5/2012	2704132	5D	H	RHMA	46919	15085	photo	rect	19.35	1		EJS							
2278	6/5/2012	2704132	5D	L	RHMA	44956	8867	photo	rect	19.35	1		EJS							
2279	6/5/2012	2704132	5D	V							999	missing photo								
2280	6/5/2012	2704132	5E	V	RHMA	40247	12526	photo	rect	19.35	1		EJS							
2281	6/5/2012	6391108	1A	V	CADE	31266	12529	photo	rect	19.35	1		EJS							
2282	6/5/2012	6391108	1B	V	CADE	53963	11650	photo	rect	19.35	1		EJS							
2283	6/5/2012	6391108	1B	H	ACRU	69118	19311	photo	rect	19.35	1		EJS							
2284	6/5/2012	6391108	1B	L	CADE	93906	17784	photo	rect	19.35	1		EJS							
2285	6/5/2012	6391108	1C	V	RHMA	24269	7314	photo	rect	19.35	1		EJS							
2286	6/5/2012	6391108	1D	H	ACPE	100279	13029	photo	rect	19.35	1		EJS							
2287	6/5/2012	6391108	1D	L	ACPE	100515	8925	photo	rect	19.35	1		EJS							
2288	6/5/2012	6391108	1D	V	ASCA	37589	11433	photo	rect	19.35	1		EJS							
2289	6/5/2012	6391108	1E	V	RHMA	47764	11820	photo	rect	19.35	1		EJS							
2290	6/5/2012	6391108	2A	V	RHMA	41679	10987	photo	rect	19.35	1		EJS							
2291	6/5/2012	6391108	2B	H	ACPE	125874	18848	photo	rect	19.35	1		EJS							
2292	6/5/2012	6391108	2B	L	TIAM	83185	24570	photo	rect	19.35	1		EJS							
2293	6/5/2012	6391108	2B	V	FAGR	34450	14088	photo	rect	19.35	1		EJS							
2294	6/5/2012	6391108	2C	V	FAGR	52841	11143	photo	rect	19.35	1		EJS							
2295	6/5/2012	6391108	2D	H	ACSA	56174	19592	photo	rect	19.35	1		EJS							
2296	6/5/2012	6391108	2D	L	FAGR	64704	32706	photo	rect	19.35	1		EJS							
2297	6/5/2012	6391108	2D	V	FAGR	21415	9208	photo	rect	19.35	999	"labeled 1D-V, pic 15"	EJS							
2298	6/5/2012	6391108	2E	V	FAGR	35050	13360	photo	rect	19.35	1		EJS							
2299	6/5/2012	6391108	3A	V	RHMA	55679	12831	photo	rect	19.35	1		EJS							
2300	6/5/2012	6391108	3B	V	RHMA	34857	12458	photo	rect	19.35	1		EJS							
2301	6/5/2012	6391108	3C	H	BEAL	43803	20750	photo	rect	19.35	1		EJS							
2302	6/5/2012	6391108	3C	L	RHMA	82127	27936	photo	rect	19.35	1		EJS							
2303	6/5/2012	6391108	3C	V	RHMA	57625	14937	photo	rect	19.35	1		EJS							
2304	6/5/2012	6391108	3D	V	RHMA	58254	13999	photo	rect	19.35	1		EJS							
2305	6/5/2012	6391108	3E	V	RHMA	52673	11634	photo	rect	19.35	1		EJS							
2306	6/5/2012	6391108	3F	H	CADE	125895	20374	photo	rect	19.35	1		EJS							
2307	6/5/2012	6391108	3F	L	CADE	93658	15950	photo	rect	19.35	1		EJS							
2308	6/5/2012	6391108	3F	V	PYPU	44787	16068	photo	rect	19.35	1		EJS							
2309	6/5/2012	6391108	4A	V	RHMA	66884	17135	photo	rect	19.35	1		EJS							
2310	6/5/2012	6391108	4B	V	ACRU	63059	23450	photo	rect	19.35	1		EJS							
2311	6/5/2012	6391108	4B	H	BEAL	37830	24150	photo	rect	19.35	1		EJS							
2312	6/5/2012	6391108	4B	L	BEAL	64039	28608	photo	rect	19.35	1		EJS							
2313	6/5/2012	6391108	4C	V	RHMA	90949	25803	photo	rect	19.35	1		EJS							
2314	6/5/2012	6391108	4D	H	BEAL	54832	30906	photo	rect	19.35	1		EJS							
2315	6/5/2012	6391108	4D	L	RHMA	82190	22176	photo	rect	19.35	1		EJS							
2316	6/5/2012	6391108	4D	V	RHMA	81724	21376	photo	rect	19.35	1		EJS							
2317	6/5/2012	6391108	4E	V	BEAL	123730	19080	photo	rect	19.35	1		EJS							
2318	6/5/2012	6391108	5A	V	RHMA	108463	24675	photo	rect	19.35	1		EJS							
2319	6/5/2012	6391108	5B	H	HAVI	68864	20500	photo	rect	19.35	1		EJS							
2320	6/5/2012	6391108	5B	L	ACRU	52192	14416	photo	rect	19.35	999	"labeled 5B-H, pic 41"	EJS							
2321	6/5/2012	6391108	5B	V	HAVI	84867	18876	photo	rect	19.35	1		EJS							
2322	6/5/2012	6391108	5C	V							999	missing photo								
2323	6/5/2012	6391108	5D	H	RHMA	63805	21877	photo	rect	19.35	1		EJS							
2324	6/5/2012	6391108	5D	L	RHMA	62451	11092	photo	rect	19.35	1		EJS							
2325	6/5/2012	6391108	5D	V	RHMA	81599	16159	photo	rect	19.35	1		EJS							
2326	6/5/2012	6391108	5E	V	HAVI	63990	25208	photo	rect	19.35	1		EJS							
2327	6/6/2012	6302205	_D	V	ACRU	42949	9918	photo	rect	19.35	999	"can't read station number, pic 11"	EJS							
2328	6/6/2012	6302205	1A	V	RHMA	32026	9581	photo	rect	19.35	1	"1A?, pic 1"	AF							
2329	6/6/2012	6302205	1B	V	KALA	10327	6533	photo	rect	19.35	1		AF							
2330	6/6/2012	6302205	1B	H	ACRU	51858	13929	photo	rect	19.35	1		EJS							
2331	6/6/2012	6302205	1B	L	KALA	23204	22308	photo	rect	19.35	1		EJS							
2332	6/6/2012	6302205	1C	V	AMAR	26473	9330	photo	rect	19.35	1		AF							
2333	6/6/2012	6302205	1D	H	HACA	20896	9009	photo	rect	19.35	1		EJS							
2334	6/6/2012	6302205	1D	L	ACRU	30780	18135	photo	rect	19.35	1		EJS							
2335	6/6/2012	6302205	1D	V	NYSY	16033	5951	photo	rect	19.35	1		AF							
2336	6/6/2012	6302205	1E	V	FAGR	43976	20049	photo	rect	19.35	1		EJS							
2337	6/6/2012	6302205	2A	V	ACPE	100412	10342	photo	rect	19.35	1		EJS							
2338	6/6/2012	6302205	2B	H	NYSY	53239	28317	photo	rect	19.35	1		EJS							
2339	6/6/2012	6302205	2B	L	ACRU	39904	16071	photo	rect	19.35	1		EJS							
2340	6/6/2012	6302205	2B	V	ACRU	37097	15501	photo	rect	19.35	1		EJS							
2341	6/6/2012	6302205	2C	V	LITU	70528	10137	photo	rect	19.35	1		EJS							
2342	6/6/2012	6302205	2D	H	ACRU	50612	16068	photo	rect	19.35	1		EJS							
2343	6/6/2012	6302205	2D	L	ACRU	34248	9555	photo	rect	19.35	1		EJS							
2344	6/6/2012	6302205	2D	V							999	missing photo								
2345	6/6/2012	6302205	2E	V	ACPE	38192	6401	photo	rect	19.35	1		AF							
2346	6/6/2012	6302205	3A	V	FAGR	14405	5927	photo	rect	19.35	1		AF							
2347	6/6/2012	6302205	3B	V	QUMO	28627	8812	photo	rect	19.35	1		AF							
2348	6/6/2012	6302205	3C	H	ACRU	32660	16162	photo	rect	19.35	1		EJS							
2349	6/6/2012	6302205	3C	L	KALA	22984	24688	photo	rect	19.35	1		EJS							
2350	6/6/2012	6302205	3C	V	KALA	24389	34310	photo	rect	19.35	1		EJS							
2351	6/6/2012	6302205	3D	V	ACRU	34838	15353	photo	rect	19.35	1		EJS							
2352	6/6/2012	6302205	3E	V	QUAL	37168	11890	photo	rect	19.35	1		EJS							
2353	6/6/2012	6302205	3F	H	NYSY	38453	14578	photo	rect	19.35	1		EJS							
2354	6/6/2012	6302205	3F	L	ACRU	31526	9142	photo	rect	19.35	1		EJS							
2355	6/6/2012	6302205	3F	V	KALA	9620	7643	photo	rect	19.35	999	"3F OR 3E?, pic 15"	AF							
2356	6/6/2012	6302205	4A	V	PYPU	20744	5487	photo	rect	19.35	999	"4A?, pic 7"	AF							
2357	6/6/2012	6302205	4B	V	KALA	19595	24621	photo	rect	19.35	1		EJS							
2358	6/6/2012	6302205	4B	H	ACPE	109919	23760	photo	rect	19.35	1		EJS							
2359	6/6/2012	6302205	4B	L	RHMA	38473	11858	photo	rect	19.35	1		EJS							
2360	6/6/2012	6302205	4C	V	KALA	6130	6617	photo	rect	19.35	999	"4C?, pic 17"	AF							
2361	6/6/2012	6302205	4D	H	OXAR	31839	10716	photo	rect	19.35	1		EJS							
2362	6/6/2012	6302205	4D	L	KALA	11091	13665	photo	rect	19.35	999	"duplicate, pic 33"	EJS							
2363	6/6/2012	6302205	4D	V	KALA	22509	22759	photo	rect	19.35	1		EJS							
2364	6/6/2012	6302205	4D	L	KALA	16627	20352	photo	rect	19.35	999	"duplicate, pic 37"	EJS							
2365	6/6/2012	6302205	4E	V	KALA	14897	27494	photo	rect	19.35	1		EJS							
2366	6/6/2012	6302205	5A	V	RHMA	64692	14503	photo	rect	19.35	1		EJS							
2367	6/6/2012	6302205	5B	H	KALA	12893	11860	photo	rect	19.35	1		EJS							
2368	6/6/2012	6302205	5B	L	KALA	31128	25817	photo	rect	19.35	1		EJS							
2369	6/6/2012	6302205	5B	V							999	missing photo								
2370	6/6/2012	6302205	5C	V	RHMA	38037	17623	photo	rect	19.35	1		EJS							
2371	6/6/2012	6302205	5D	H	PYPU	29928	17825	photo	rect	19.35	1		EJS							
2372	6/6/2012	6302205	5D	L	RHMA	58481	12152	photo	rect	19.35	1		EJS							
2373	6/6/2012	6302205	5D	V							999	missing photo								
2374	6/6/2012	6302205	5E	V	KALA	26874	31639	photo	rect	19.35	1		EJS							
2375	6/6/2012	8290243	1A	V	RHMA	36418	8353	photo	rect	19.35	1		AF							
2376	6/6/2012	8290243	1B	V	AEFL	36852	9936	photo	rect	19.35	1		AF							
2377	6/6/2012	8290243	1B	H	AEFL	22045	10723	photo	rect	19.35	1	"LABELED ""FLAV"", PIC 48"	AF							
2378	6/6/2012	8290243	1B	L	HAVI	39077	10363	photo	rect	19.35	1		AF							
2379	6/6/2012	8290243	1C	V	RHMA	42931	9543	photo	rect	19.35	1		AF							
2380	6/6/2012	8290243	1D	H	TIAM	54518	7823	photo	rect	19.35	1	SAID LOW BUT HIGH WAS MISSING	AF							
2381	6/6/2012	8290243	1D	L	RHMA	45621	9630	photo	rect	19.35	1		AF							
2382	6/6/2012	8290243	1D	V							999	missing photo								
2383	6/6/2012	8290243	1E	V	RHMA	39556	8591	photo	rect	19.35	1		AF							
2384	6/6/2012	8290243	2A	V	KALA	16133	15472	photo	rect	19.35	1		AF							
2385	6/6/2012	8290243	2B	H	ACPU	47641	7647	photo	rect	19.35	1		AF							
2386	6/6/2012	8290243	2B	L	RHMA	39774	9301	photo	rect	19.35	1		AF							
2387	6/6/2012	8290243	2B	V	KALA	11231	12347	photo	rect	19.35	1		AF							
2388	6/6/2012	8290243	2C	V	RHMA	37203	10872	photo	rect	19.35	1		AF							
2389	6/6/2012	8290243	2D	H	HACA	22917	14381	photo	rect	19.35	1		AF							
2390	6/6/2012	8290243	2D	L	HACA	47604	10656	photo	rect	19.35	1		AF							
2391	6/6/2012	8290243	2D	V	OXAR	20948	14130	photo	rect	19.35	1		AF							
2392	6/6/2012	8290243	2E	V	RHMA	35984	10306	photo	rect	19.35	1		AF							
2393	6/6/2012	8290243	3A	V	RHMA	39561	9364	photo	rect	19.35	1		AF							
2394	6/6/2012	8290243	3B	V	RHMA	36622	9988	photo	rect	19.35	1		AF							
2395	6/6/2012	8290243	3C	H	BEAL	24129	10212	photo	rect	19.35	1		AF							
2396	6/6/2012	8290243	3C	L	RHMA	43249	9587	photo	rect	19.35	1		AF							
2397	6/6/2012	8290243	3C	V	RHMA	34883	6448	photo	rect	19.35	1		AF							
2398	6/6/2012	8290243	3D	V	LITU	39429	6603	photo	rect	19.35	1		AF							
2399	6/6/2012	8290243	3E	V	RHMA	39917	8819	photo	rect	19.35	1		AF							
2400	6/6/2012	8290243	3F	H	ACPE	67541	6776	photo	rect	19.35	1		AF							
2401	6/6/2012	8290243	3F	L	HACA	14831	18389	photo	rect	19.35	1		AF							
2402	6/6/2012	8290243	3F	V	ACPE	69418	6448	photo	rect	19.35	1		AF							
2403	6/6/2012	8290243	4A	V	RHMA	35373	7011	photo	rect	19.35	1		AF							
2404	6/6/2012	8290243	4B	V	RHMA	40494	8624	photo	rect	19.35	1		AF							
2405	6/6/2012	8290243	4B	H	MAFR	66290	6778	photo	rect	19.35	1		AF							
2406	6/6/2012	8290243	4B	L	RHMA	34458	9893	photo	rect	19.35	1		AF							
2407	6/6/2012	8290243	4C	V	PYPU	30694	8817	photo	rect	19.35	1		AF							
2408	6/6/2012	8290243	4D	H	ACRU	55681	8954	photo	rect	19.35	1		AF							
2409	6/6/2012	8290243	4D	L	RHMA	44644	10355	photo	rect	19.35	1		AF							
2410	6/6/2012	8290243	4D	V	RHMA	26631	6110	photo	rect	19.35	999	DUPLICATE	AF							
2411	6/6/2012	8290243	4D	V	RHMA	40092	7115	photo	rect	19.35	999	DUPLICATE 4D V	AF							
2412	6/6/2012	8290243	4E	V	ACPE	40583	6800	photo	rect	19.35	1		AF							
2413	6/6/2012	8290243	5A	V	KALA	17080	12908	photo	rect	19.35	1		AF							
2414	6/6/2012	8290243	5B	H	ACRU	30504	9058	photo	rect	19.35	1		AF							
2415	6/6/2012	8290243	5B	L	RHMA	29233	8527	photo	rect	19.35	1		AF							
2416	6/6/2012	8290243	5B	V	RHMA	32751	7349	photo	rect	19.35	1		AF							
2417	6/6/2012	8290243	5C	V	RH MA	44688	10777	photo	rect	19.35	1		AF							
2418	6/6/2012	8290243	5D	H	OXAR	20231	8871	photo	rect	19.35	1		AF							
2419	6/6/2012	8290243	5D	L	RHMA	37688	7109	photo	rect	19.35	1		AF							
2420	6/6/2012	8290243	5D	V	RHMA	27222	7920	photo	rect	19.35	1		AF							
2421	6/6/2012	8290243	5E	V	RHMA	35511	6682	photo	rect	19.35	1		AF							
2422	6/6/2012	8290243			ACPE	74497	7151	photo	rect	19.35	999	"CANT READ INFO - LOOKS LIKE 3_, pic39"								
2423	6/6/2012	8290243			RHMA	44640	9195	photo	rect	19.35	999	"CANT READ INFO - LOW, pic 43"								
2424	6/7/2012	8290339	1A	V	FAGR	29678	15841	photo	rect	19.35	1		EJS							
2425	6/7/2012	8290339	1B	V	ACPE	109541	11965	photo	rect	19.35	1		EJS							
2426	6/7/2012	8290339	1B	H	ACPE	81832	13107	photo	rect	19.35	1		EJS							
2427	6/7/2012	8290339	1B	L	FAGR	45393	20460	photo	rect	19.35	999	"duplicate, pic 8 "	EJS							
2428	6/7/2012	8290339	1B	L	RHMA	68109	21717	photo	rect	19.35	999	"duplicate, pic 41"	EJS							
2429	6/7/2012	8290339	1C	V	FAGR	53907	22401	photo	rect	19.35	1		EJS							
2430	6/7/2012	8290339	1D	H	AEFL	47191	27300	photo	rect	19.35	1		EJS							
2431	6/7/2012	8290339	1D	L	AEFL	59025	11970	photo	rect	19.35	999	"duplicate, pic 5"	EJS							
2432	6/7/2012	8290339	1D	V	TIAM	90730	17463	photo	rect	19.35	1		EJS							
2433	6/7/2012	8290339	1D	L	ACRU	73460	20828	photo	rect	19.35	999	"duplicate, pic 33"	EJS							
2434	6/7/2012	8290339	1D	L	RHMA	87410	20875	photo	rect	19.35	999	"duplicate, pic 39"	EJS							
2435	6/7/2012	8290339	1E	V	ACPE	95399	9130	photo	rect	19.35	1		EJS							
2436	6/7/2012	8290339	2A	V	FAGR	72635	20130	photo	rect	19.35	1		EJS							
2437	6/7/2012	8290339	2B	H	HAVI	61984	18055	photo	rect	19.35	1		EJS							
2438	6/7/2012	8290339	2B	L	HAVI	67925	19470	photo	rect	19.35	1		EJS							
2439	6/7/2012	8290339	2B	V	FAGR	49685	18354	photo	rect	19.35	1		EJS							
2440	6/7/2012	8290339	2C	V	CADE	43044	17616	photo	rect	19.35	1		EJS							
2441	6/7/2012	8290339	2D	H	HAVI	84054	23666	photo	rect	19.35	1		EJS							
2442	6/7/2012	8290339	2D	L	HAVI	82614	17246	photo	rect	19.35	1		EJS							
2443	6/7/2012	8290339	2D	V	ASTR	72646	11688	photo	rect	19.35	1		EJS							
2444	6/7/2012	8290339	2E	V	AMAR	32445	20661	photo	rect	19.35	1		EJS							
2445	6/7/2012	8290339	3A	V	FAGR	56262	17825	photo	rect	19.35	1		EJS							
2446	6/7/2012	8290339	3B	V	CADE	62340	14083	photo	rect	19.35	1		EJS							
2447	6/7/2012	8290339	3C	H	ACRU	60611	16677	photo	rect	19.35	1		EJS							
2448	6/7/2012	8290339	3C	L	RHCA	15683	22400	photo	rect	19.35	1		EJS							
2449	6/7/2012	8290339	3C	V	RHMA	25391	34947	photo	rect	19.35	1		EJS							
